age,c_charge_degree,age_cat,sex,priors_count,days_b_screening_arrest,length_of_stay,c_days_from_compas,juv_other_count,juv_fel_count,juv_misd_count,race,two_year_recid
35,M,25 - 45,Male,1,-1,1,1,0,0,0,African-American,0
20,F,Less than 25,Male,1,0,2,0,0,0,0,African-American,1
51,F,Greater than 45,Male,0,0,35,0,0,0,0,Caucasian,0
24,F,Less than 25,Male,0,0,1,1,0,0,0,Hispanic,0
37,F,25 - 45,Male,3,-14,7,14,0,0,0,Caucasian,0
47,F,Greater than 45,Male,3,-1,1,1,0,0,0,Caucasian,0
34,F,25 - 45,Male,4,-1,1,1,0,0,0,Caucasian,1
56,F,Greater than 45,Male,0,-2,1,2,0,0,0,Caucasian,0
34,F,25 - 45,Male,4,-1,32,1,0,0,0,Hispanic,1
59,F,Greater than 45,Male,1,-2,0,3,0,0,0,Caucasian,1
35,F,25 - 45,Male,0,-1,101,1,0,0,0,Asian,0
58,F,Greater than 45,Male,1,-11,10,11,0,0,0,Hispanic,0
29,M,25 - 45,Male,2,-26,1,26,0,0,0,Hispanic,0
24,F,Less than 25,Female,6,0,3,1,1,0,0,Caucasian,1
21,M,Less than 25,Male,2,-1,9,1,4,0,0,Caucasian,1
50,F,Greater than 45,Male,5,0,11,0,0,0,0,Asian,1
26,F,25 - 45,Male,1,-1,1,1,0,0,0,African-American,0
30,M,25 - 45,Female,0,-1,1,1,0,0,0,Caucasian,0
29,M,25 - 45,Male,0,0,1,1,0,0,0,Caucasian,1
54,M,Greater than 45,Male,0,-1,1,1,0,0,0,African-American,0
29,F,25 - 45,Male,4,-1,8,1,0,0,0,African-American,1
59,M,Greater than 45,Female,0,-2,1,2,0,0,0,Caucasian,0
38,F,25 - 45,Male,0,0,1,1,0,0,0,African-American,0
27,M,25 - 45,Male,1,-1,1,1,0,0,0,Caucasian,1
26,F,25 - 45,Male,7,-1,1,1,0,0,0,Hispanic,1
52,F,Greater than 45,Male,20,-1,28,1,0,0,0,Hispanic,0
66,F,Greater than 45,Male,33,0,14,1,0,0,0,African-American,1
27,F,25 - 45,Male,2,0,0,1,0,0,0,Caucasian,0
51,M,Greater than 45,Male,1,-1,1,1,0,0,0,Caucasian,0
35,F,25 - 45,Male,1,0,74,0,0,0,0,Caucasian,0
52,M,Greater than 45,Male,4,-1,1,1,0,0,0,Caucasian,0
48,F,Greater than 45,Male,12,0,1,0,0,0,0,Other,0
26,M,25 - 45,Female,0,-1,1,1,0,0,0,African-American,0
48,M,Greater than 45,Female,0,0,1,0,0,0,0,Caucasian,0
30,M,25 - 45,Male,7,-1,38,1,0,0,0,Hispanic,0
28,M,25 - 45,Male,2,-1,2,1,0,0,0,Other,0
33,M,25 - 45,Male,2,0,0,0,0,0,0,African-American,0
34,F,25 - 45,Female,6,-1,52,1,0,0,0,African-American,0
25,M,25 - 45,Male,0,0,0,0,0,0,0,Other,0
59,F,Greater than 45,Male,10,-1,127,1,0,0,0,African-American,1
29,F,25 - 45,Male,5,-1,2,1,0,0,0,African-American,1
24,F,Less than 25,Male,0,0,1,0,0,0,0,Caucasian,0
48,F,Greater than 45,Male,1,-1,129,1,0,0,0,Caucasian,1
52,M,Greater than 45,Male,4,0,1,0,0,0,0,African-American,0
20,F,Less than 25,Male,0,0,0,1,0,0,0,African-American,1
25,F,25 - 45,Male,4,-5,5,6,0,0,0,Caucasian,1
24,F,Less than 25,Male,0,-1,15,1,0,0,0,Caucasian,0
23,M,Less than 25,Male,0,-1,1,1,0,0,0,Caucasian,0
27,F,25 - 45,Male,6,-1,1,1,3,0,1,Caucasian,0
25,M,25 - 45,Male,1,-1,1,2,0,0,1,African-American,1
31,F,25 - 45,Male,0,-1,0,1,0,0,0,African-American,0
25,F,25 - 45,Male,6,-1,4,2,0,0,1,African-American,1
32,F,25 - 45,Male,1,-7,1,7,0,0,0,Caucasian,1
21,F,Less than 25,Male,0,-1,0,2,0,0,0,Caucasian,1
37,F,25 - 45,Male,1,-1,5,1,0,0,0,Other,0
25,F,25 - 45,Male,0,0,0,1,0,0,0,Caucasian,0
32,F,25 - 45,Male,20,0,1,0,0,1,1,Hispanic,0
35,F,25 - 45,Male,0,-1,2,1,0,0,0,African-American,0
42,F,25 - 45,Male,14,-1,2,1,0,0,0,African-American,1
24,M,Less than 25,Male,9,-23,10,23,1,0,0,Caucasian,1
21,F,Less than 25,Male,0,-1,1,1,0,0,0,Hispanic,1
47,M,Greater than 45,Male,1,0,0,1,0,0,0,Caucasian,0
27,F,25 - 45,Male,5,-1,1,1,0,0,0,African-American,1
43,M,25 - 45,Male,2,-12,4,12,0,0,0,Hispanic,1
46,F,Greater than 45,Male,2,-1,1,1,0,0,0,Caucasian,1
44,M,25 - 45,Male,1,0,0,0,0,0,0,African-American,0
23,F,Less than 25,Male,2,-1,1,1,0,0,0,Caucasian,0
42,F,25 - 45,Male,8,-1,2,1,0,0,0,African-American,0
58,F,Greater than 45,Male,6,-1,144,1,0,0,0,African-American,0
26,F,25 - 45,Male,3,-1,2,1,1,0,0,African-American,0
48,F,Greater than 45,Female,0,-1,17,1,0,0,0,Other,0
39,F,25 - 45,Male,3,-1,3,1,0,0,0,African-American,1
21,F,Less than 25,Male,3,0,0,1,0,0,2,African-American,1
63,M,Greater than 45,Male,1,-9,6,9,0,0,0,Caucasian,0
22,F,Less than 25,Male,3,-11,8,11,0,0,1,African-American,1
50,M,Greater than 45,Male,3,-1,1,1,0,0,0,African-American,0
38,F,25 - 45,Male,0,-1,10,1,0,0,0,African-American,0
41,F,25 - 45,Male,1,-6,6,7,0,0,0,Caucasian,0
28,F,25 - 45,Male,16,-1,1,1,1,8,0,African-American,1
30,M,25 - 45,Female,0,0,1,0,0,0,0,African-American,0
23,F,Less than 25,Male,1,0,0,1,0,0,0,African-American,0
25,F,25 - 45,Male,2,-13,12,13,0,0,0,Caucasian,1
40,F,25 - 45,Male,5,0,0,1,0,0,0,Caucasian,0
24,F,Less than 25,Male,8,0,0,0,0,0,0,Hispanic,0
27,M,25 - 45,Male,5,0,64,0,0,0,0,African-American,1
44,M,25 - 45,Male,11,0,180,0,0,0,0,Caucasian,0
35,F,25 - 45,Female,6,-1,1,1,0,0,0,African-American,1
42,M,25 - 45,Male,0,0,0,0,0,0,0,Caucasian,0
38,F,25 - 45,Male,15,0,0,1,0,0,0,African-American,0
26,F,25 - 45,Male,4,0,0,1,0,0,0,Hispanic,0
25,M,25 - 45,Female,0,-1,1,1,0,0,0,African-American,0
64,F,Greater than 45,Male,1,-8,8,9,0,0,0,Hispanic,0
49,M,Greater than 45,Female,2,0,0,0,0,0,0,Caucasian,1
50,F,Greater than 45,Male,5,-1,1,1,0,0,0,Caucasian,1
66,M,Greater than 45,Male,0,0,1,0,0,0,0,Caucasian,1
46,M,Greater than 45,Female,0,-1,1,1,0,0,0,Caucasian,0
30,F,25 - 45,Male,5,-1,1,1,1,0,0,African-American,1
22,M,Less than 25,Female,0,0,0,1,0,0,0,Caucasian,0
23,M,Less than 25,Male,1,-1,10,1,0,0,0,Caucasian,0
30,M,25 - 45,Male,0,-1,1,1,0,0,0,Other,1
31,M,25 - 45,Male,0,-1,1,2,0,0,0,Hispanic,0
31,F,25 - 45,Male,1,-1,1,1,0,0,0,Other,0
25,M,25 - 45,Male,0,-1,1,1,0,0,0,African-American,0
21,F,Less than 25,Female,0,-1,2,1,0,0,0,Caucasian,0
27,M,25 - 45,Male,0,-1,1,1,0,0,0,African-American,0
20,M,Less than 25,Male,0,-1,1,1,0,0,0,Hispanic,1
32,F,25 - 45,Male,1,-27,0,27,0,0,0,Hispanic,0
24,F,Less than 25,Female,0,0,1,0,1,0,0,Caucasian,0
20,F,Less than 25,Male,1,-1,1,1,0,1,0,African-American,0
31,M,25 - 45,Male,3,-20,20,20,0,0,0,African-American,1
27,M,25 - 45,Male,3,-1,6,1,0,0,0,African-American,1
40,F,25 - 45,Male,0,-1,1,1,0,0,0,African-American,0
22,F,Less than 25,Male,11,0,0,1,0,0,0,African-American,1
38,F,25 - 45,Female,1,-1,1,1,0,0,0,African-American,0
36,M,25 - 45,Male,1,-8,40,101,0,0,0,Hispanic,1
30,M,25 - 45,Male,1,0,1,0,0,0,0,African-American,0
27,F,25 - 45,Male,6,-1,34,1,0,0,0,Caucasian,1
59,M,Greater than 45,Female,0,0,0,1,0,0,0,Caucasian,0
37,M,25 - 45,Male,2,-2,1,2,0,0,0,Caucasian,0
28,M,25 - 45,Male,5,0,1,0,0,0,0,African-American,1
38,F,25 - 45,Male,0,0,0,0,0,0,0,Caucasian,0
22,F,Less than 25,Male,0,-1,1,1,1,0,0,African-American,1
25,F,25 - 45,Male,4,-1,32,1,0,0,0,African-American,1
51,M,Greater than 45,Male,0,0,0,1,0,0,0,Caucasian,0
29,M,25 - 45,Male,2,29,25,57,0,0,0,Caucasian,1
28,F,25 - 45,Male,10,0,0,0,0,0,0,African-American,0
55,M,Greater than 45,Male,9,0,4,0,0,0,0,African-American,1
23,F,Less than 25,Female,3,-1,6,1,0,0,0,Caucasian,0
22,M,Less than 25,Female,0,-1,8,1,0,0,0,African-American,0
19,F,Less than 25,Female,2,-2,22,2,0,0,0,Caucasian,1
31,M,25 - 45,Male,1,-27,0,28,0,0,0,African-American,0
29,M,25 - 45,Male,0,0,1,0,0,0,0,African-American,0
61,F,Greater than 45,Male,15,-1,1,1,0,0,0,African-American,1
31,M,25 - 45,Male,0,0,0,0,0,0,0,Hispanic,0
20,F,Less than 25,Male,4,-1,2,1,1,0,1,African-American,1
26,F,25 - 45,Male,3,-1,1,1,0,0,0,Caucasian,1
27,M,25 - 45,Male,5,0,1,0,0,0,0,Caucasian,0
25,F,25 - 45,Male,1,-1,1,1,0,0,0,Caucasian,0
23,F,Less than 25,Male,3,-1,9,0,0,0,2,Caucasian,1
38,F,25 - 45,Male,0,-1,2,1,0,0,0,African-American,0
27,F,25 - 45,Male,18,0,0,1,1,0,2,African-American,1
35,F,25 - 45,Female,0,0,0,0,0,0,0,Caucasian,1
22,F,Less than 25,Male,0,-1,16,1,0,0,0,Other,0
58,F,Greater than 45,Female,4,-14,1,14,0,0,0,African-American,1
57,M,Greater than 45,Female,0,-1,2,2,0,0,0,Caucasian,1
21,F,Less than 25,Male,0,-1,1,1,1,0,0,African-American,0
22,F,Less than 25,Female,0,-1,1,1,0,0,0,African-American,0
30,F,25 - 45,Male,0,-1,3,1,0,0,0,African-American,0
30,F,25 - 45,Male,8,-1,2,1,0,0,0,African-American,1
31,F,25 - 45,Female,10,-1,1,1,0,0,0,African-American,0
45,F,Greater than 45,Female,1,0,1,0,0,0,0,Caucasian,0
39,F,25 - 45,Male,2,-13,5,13,0,0,0,Caucasian,1
31,F,25 - 45,Male,0,-1,2,1,0,0,0,African-American,1
22,F,Less than 25,Male,1,-1,1,1,0,0,0,African-American,1
27,F,25 - 45,Male,13,-1,2,1,0,0,0,African-American,1
38,F,25 - 45,Male,1,-1,1,1,0,0,0,Caucasian,1
31,F,25 - 45,Male,23,0,55,0,0,0,0,African-American,1
47,F,Greater than 45,Male,20,-1,2,1,0,0,0,African-American,0
22,F,Less than 25,Male,3,-1,1,1,0,0,1,African-American,0
35,M,25 - 45,Male,1,-1,80,1159,1,0,0,African-American,1
23,M,Less than 25,Male,2,-19,19,19,0,0,0,Hispanic,1
65,M,Greater than 45,Male,2,-18,5,18,0,0,0,African-American,1
35,M,25 - 45,Male,0,-1,1,1,0,0,0,African-American,0
33,F,25 - 45,Female,0,-1,1,1,0,0,0,African-American,0
53,M,Greater than 45,Male,1,-10,1,10,0,0,0,Caucasian,0
52,F,Greater than 45,Male,0,-1,2,1,0,0,0,Hispanic,0
21,F,Less than 25,Male,0,-1,1,1,0,0,0,African-American,0
37,F,25 - 45,Male,11,-1,2,1,0,0,0,African-American,0
30,M,25 - 45,Male,4,-1,1,1,0,0,0,Other,1
54,F,Greater than 45,Male,0,0,0,1,0,0,0,Other,0
31,M,25 - 45,Female,0,0,0,1,0,0,0,African-American,0
59,F,Greater than 45,Female,2,26,29,400,0,0,0,Caucasian,0
27,M,25 - 45,Male,0,-1,1,1,0,0,0,African-American,0
36,M,25 - 45,Male,0,-1,1,1,0,0,0,African-American,1
46,F,Greater than 45,Male,17,-1,6,1,0,0,0,African-American,1
22,F,Less than 25,Male,3,0,323,0,1,0,0,African-American,0
28,M,25 - 45,Female,0,-1,1,1,0,0,0,Caucasian,0
34,F,25 - 45,Female,15,-4,3,5,1,0,0,Caucasian,1
29,F,25 - 45,Male,7,-2,1,2,0,0,0,Hispanic,1
23,M,Less than 25,Male,2,0,80,0,1,0,0,African-American,1
27,F,25 - 45,Male,3,-1,1,1,0,0,0,African-American,0
21,F,Less than 25,Male,0,-1,1,1,1,0,0,Asian,1
48,F,Greater than 45,Male,3,-3,1,4,0,0,0,Caucasian,1
31,F,25 - 45,Male,5,-1,7,1,0,0,0,African-American,0
36,M,25 - 45,Male,4,-1,2,1,0,0,1,African-American,0
44,F,25 - 45,Male,14,-1,2,1,0,0,0,African-American,1
53,F,Greater than 45,Male,2,-2,1,2,0,0,0,Caucasian,0
33,M,25 - 45,Male,3,-1,2,1,0,0,0,African-American,1
47,F,Greater than 45,Male,2,0,2,0,0,0,0,Caucasian,1
57,F,Greater than 45,Male,20,0,33,0,0,0,0,African-American,1
28,M,25 - 45,Male,2,-1,6,1,0,0,0,African-American,0
24,M,Less than 25,Male,1,-1,1,1,0,0,0,African-American,0
44,F,25 - 45,Male,1,-1,1,1,0,0,0,African-American,0
46,F,Greater than 45,Male,0,-1,1,1,0,0,0,African-American,0
37,F,25 - 45,Male,6,0,1,0,0,0,0,African-American,0
26,M,25 - 45,Male,10,-6,6,6,0,0,0,African-American,1
27,F,25 - 45,Male,10,0,0,0,0,0,1,African-American,1
40,F,25 - 45,Male,1,-1,2,1,0,0,0,Caucasian,0
60,F,Greater than 45,Female,9,0,385,0,0,0,0,Caucasian,1
53,F,Greater than 45,Male,1,-6,6,7,0,0,0,Caucasian,0
28,F,25 - 45,Male,0,-1,1,1,0,0,0,African-American,0
23,M,Less than 25,Male,0,0,0,0,0,0,0,Hispanic,0
46,F,Greater than 45,Female,2,-1,20,1,0,0,0,Caucasian,0
23,F,Less than 25,Male,0,-1,1,1,0,0,0,African-American,1
50,F,Greater than 45,Male,18,-1,249,1,0,0,0,African-American,1
45,M,Greater than 45,Male,0,-1,2,1,0,0,0,African-American,0
22,F,Less than 25,Male,1,-1,1,1,0,0,0,African-American,0
26,F,25 - 45,Male,1,0,16,0,0,0,0,Caucasian,1
62,F,Greater than 45,Male,0,-1,3,1,0,0,0,Caucasian,0
34,M,25 - 45,Male,0,0,0,0,0,0,0,Caucasian,1
24,F,Less than 25,Male,1,-6,6,6,0,0,0,Hispanic,0
21,M,Less than 25,Male,0,-1,1,1,0,0,0,Caucasian,0
25,F,25 - 45,Male,0,-1,1,1,0,0,0,Caucasian,1
68,M,Greater than 45,Male,0,-1,3,1,0,0,0,Caucasian,0
21,F,Less than 25,Male,1,-1,1,1,0,0,0,Caucasian,0
37,F,25 - 45,Female,1,-1,2,1,0,0,0,Hispanic,0
22,F,Less than 25,Male,0,0,0,0,0,0,0,African-American,0
42,F,25 - 45,Male,1,-1,1,1,0,0,0,Caucasian,0
22,F,Less than 25,Male,1,-1,1,1,1,0,1,Caucasian,1
45,F,Greater than 45,Male,0,-1,3,1,0,0,0,African-American,1
36,F,25 - 45,Female,4,-1,1,1,0,0,0,African-American,1
48,F,Greater than 45,Male,2,0,1,0,0,0,0,African-American,0
23,F,Less than 25,Male,6,-1,8,1,1,0,0,African-American,1
24,F,Less than 25,Male,0,0,1,1,0,0,0,African-American,0
29,F,25 - 45,Male,0,-1,1,1,0,0,0,African-American,0
24,F,Less than 25,Male,0,-3,1,3,0,0,0,African-American,0
50,F,Greater than 45,Male,11,0,2,0,0,0,0,African-American,0
34,F,25 - 45,Male,10,0,2,0,0,0,1,African-American,1
23,F,Less than 25,Male,0,0,0,0,0,0,0,African-American,0
22,M,Less than 25,Female,0,-1,2,1,0,0,0,Caucasian,0
36,F,25 - 45,Male,0,-1,7,1,0,0,0,Other,0
30,F,25 - 45,Male,22,-1,3,1,0,0,0,Caucasian,1
21,F,Less than 25,Male,0,-1,1,1,0,0,0,African-American,1
53,F,Greater than 45,Female,0,0,1,0,0,0,0,Caucasian,0
25,M,25 - 45,Male,7,-1,1,1,1,0,1,African-American,1
25,M,25 - 45,Female,1,0,0,1599,0,0,0,African-American,0
71,F,Greater than 45,Male,8,-1,25,1,0,0,0,African-American,0
39,M,25 - 45,Male,10,-1,41,2994,0,0,4,African-American,0
37,F,25 - 45,Female,0,0,37,0,0,0,0,African-American,0
20,F,Less than 25,Male,0,0,8,1,2,0,0,African-American,1
29,F,25 - 45,Female,3,-1,1,1,0,0,0,African-American,0
22,F,Less than 25,Male,2,-1,1,1,0,0,0,African-American,1
26,F,25 - 45,Male,4,-1,83,1,0,0,0,African-American,1
47,F,Greater than 45,Female,19,-1,31,1,0,0,0,African-American,1
21,F,Less than 25,Male,1,-1,1,1,0,0,0,Other,1
23,M,Less than 25,Female,0,-1,1,1,0,0,0,Other,0
20,F,Less than 25,Female,1,-1,17,1,0,0,0,Caucasian,1
23,F,Less than 25,Female,0,-1,1,1,0,0,0,African-American,0
27,M,25 - 45,Male,3,0,1,0,0,0,0,Native American,0
53,F,Greater than 45,Female,0,0,0,0,0,0,0,African-American,0
23,F,Less than 25,Female,0,-1,1,1,0,0,0,African-American,0
26,F,25 - 45,Male,5,-1,22,1,1,0,0,African-American,1
25,F,25 - 45,Male,6,-1,6,1,0,0,0,African-American,0
23,M,Less than 25,Male,2,-1,1,1,0,0,0,Other,0
27,F,25 - 45,Male,4,0,0,0,0,0,0,African-American,1
29,M,25 - 45,Male,1,-1,3,1,0,0,0,African-American,0
27,F,25 - 45,Male,1,-1,1,1,0,0,0,Other,1
28,F,25 - 45,Male,0,-1,1,1,0,0,0,Hispanic,0
31,M,25 - 45,Male,0,-1,1,1,0,0,0,African-American,0
41,F,25 - 45,Male,8,-29,1,29,0,0,0,African-American,1
25,M,25 - 45,Male,0,-2,0,3,0,0,0,Caucasian,0
47,M,Greater than 45,Male,0,-1,0,2,0,0,0,Caucasian,0
37,F,25 - 45,Male,4,-1,1,1,0,0,0,African-American,0
35,F,25 - 45,Female,4,-1,2,1,0,0,0,African-American,0
24,M,Less than 25,Male,1,0,1,1,0,0,0,Caucasian,1
21,F,Less than 25,Male,2,-1,6,1,1,0,2,Caucasian,1
22,F,Less than 25,Male,0,0,3,1,0,0,0,Caucasian,1
57,F,Greater than 45,Male,11,-1,140,1,0,0,0,African-American,0
48,F,Greater than 45,Male,0,-1,11,1,0,0,0,Caucasian,0
36,F,25 - 45,Male,0,-1,5,1,0,0,0,Other,0
37,F,25 - 45,Female,3,-1,28,1,0,0,0,African-American,0
31,M,25 - 45,Male,0,0,5,0,0,0,0,Caucasian,0
22,F,Less than 25,Male,1,-1,4,1,0,0,1,African-American,1
31,M,25 - 45,Male,2,0,0,0,0,0,0,Caucasian,0
24,F,Less than 25,Male,0,-1,1,1,0,0,0,African-American,1
32,F,25 - 45,Male,22,0,0,0,1,0,0,African-American,1
23,M,Less than 25,Female,0,-1,1,1,0,0,0,Other,0
63,M,Greater than 45,Male,0,-1,1,1,0,0,0,African-American,0
30,F,25 - 45,Male,0,-1,1,1,0,0,0,Other,0
20,F,Less than 25,Male,0,-1,1,1,2,0,0,Caucasian,0
24,M,Less than 25,Female,1,0,0,0,0,0,0,African-American,1
36,M,25 - 45,Female,1,-1,1,1,0,0,0,African-American,0
83,M,Greater than 45,Male,0,0,1,1,0,0,0,Hispanic,0
28,F,25 - 45,Male,2,0,0,1,0,0,0,Caucasian,0
36,F,25 - 45,Male,3,-1,1,1,0,0,0,African-American,1
33,M,25 - 45,Female,0,-1,2,1,0,0,0,African-American,0
39,F,25 - 45,Male,0,0,0,0,0,0,0,African-American,0
29,M,25 - 45,Male,3,0,0,0,0,0,0,Other,0
30,F,25 - 45,Male,17,-4,4,4,0,0,0,African-American,1
24,F,Less than 25,Male,1,-1,1,1,0,0,0,African-American,1
35,F,25 - 45,Male,7,-1,1,1,0,0,0,African-American,0
24,F,Less than 25,Male,0,-1,1,1,1,0,0,African-American,0
26,F,25 - 45,Male,8,-1,2,1,0,0,0,Caucasian,0
28,F,25 - 45,Male,14,-1,1,1,0,0,0,African-American,1
32,M,25 - 45,Male,0,-1,1,1,0,0,0,African-American,0
32,M,25 - 45,Female,1,-1,1,1,0,0,0,Caucasian,1
33,M,25 - 45,Male,5,0,6,1,0,0,0,African-American,1
29,F,25 - 45,Male,16,-1,17,1,0,0,1,African-American,0
34,M,25 - 45,Male,1,-1,1,1,0,0,0,Caucasian,1
37,M,25 - 45,Female,0,-1,1,1,0,0,0,Other,1
43,M,25 - 45,Male,0,0,0,0,0,0,0,Caucasian,0
47,F,Greater than 45,Male,2,-3,0,4,0,0,0,Caucasian,0
25,M,25 - 45,Male,3,0,2,0,0,0,0,African-American,1
23,F,Less than 25,Female,1,-1,2,1,0,0,0,African-American,0
39,M,25 - 45,Male,2,-1,1,1,0,0,0,Caucasian,0
35,F,25 - 45,Male,13,-1,5,1,0,0,0,African-American,1
33,F,25 - 45,Male,0,-1,1,1,0,0,0,Other,0
21,F,Less than 25,Male,0,-1,1,1,0,0,0,Other,1
43,F,25 - 45,Male,20,0,1,0,0,1,0,African-American,0
25,F,25 - 45,Male,3,-1,1,1,1,0,1,African-American,1
48,F,Greater than 45,Male,25,-1,6,1,0,1,0,African-American,1
22,M,Less than 25,Male,1,28,1,1,1,0,0,African-American,1
52,M,Greater than 45,Male,9,-1,39,1,0,1,0,African-American,1
26,F,25 - 45,Male,5,-1,35,1,0,0,0,Caucasian,1
67,M,Greater than 45,Male,4,-1,28,1,0,0,0,African-American,1
34,M,25 - 45,Male,4,-1,1,1,0,0,0,African-American,0
56,M,Greater than 45,Male,4,-1,0,2,0,0,0,Caucasian,0
28,F,25 - 45,Male,1,-1,5,2,0,0,0,African-American,1
29,M,25 - 45,Male,2,-1,1,1,0,0,0,African-American,0
37,F,25 - 45,Male,6,-1,20,1,0,0,0,African-American,1
43,F,25 - 45,Male,3,-1,1,1,0,0,0,Other,0
51,F,Greater than 45,Male,0,-1,1,1,0,0,0,Caucasian,0
20,M,Less than 25,Male,1,-2,1,2,1,0,0,African-American,1
26,M,25 - 45,Male,4,0,293,0,0,0,0,Caucasian,1
39,M,25 - 45,Female,1,-1,10,1,0,0,0,Caucasian,1
21,F,Less than 25,Male,1,-1,2,1,1,0,0,African-American,0
21,F,Less than 25,Male,1,-1,3,1,1,0,1,African-American,1
24,F,Less than 25,Male,3,-1,1,1,0,0,2,Caucasian,1
26,M,25 - 45,Male,4,-1,1,1,0,0,1,African-American,1
48,F,Greater than 45,Male,1,0,1,0,0,0,0,Caucasian,0
24,F,Less than 25,Male,5,-1,2,1,0,0,1,African-American,1
26,F,25 - 45,Male,0,0,0,0,0,0,0,Caucasian,0
46,F,Greater than 45,Male,0,-1,1,1,0,0,0,Caucasian,0
24,M,Less than 25,Male,7,-1,1,1,1,0,1,African-American,0
21,M,Less than 25,Female,0,-1,1,1,0,0,0,Caucasian,0
24,F,Less than 25,Male,1,-1,1,1,0,0,0,African-American,1
36,M,25 - 45,Male,9,0,2,1,0,0,0,African-American,0
30,F,25 - 45,Male,5,-1,1,1,0,0,0,African-American,1
22,F,Less than 25,Female,1,-23,2,23,0,0,0,Caucasian,0
25,F,25 - 45,Male,0,-1,10,1,0,0,0,African-American,1
31,M,25 - 45,Male,25,-1,118,1,0,0,3,African-American,1
24,F,Less than 25,Male,0,-1,2,1,0,0,0,African-American,0
39,F,25 - 45,Male,13,-1,2,1,0,0,0,African-American,1
46,F,Greater than 45,Male,0,-1,5,1,0,0,0,Other,0
30,F,25 - 45,Female,4,-5,1,5,0,0,0,African-American,0
40,F,25 - 45,Male,0,0,22,0,0,0,0,Caucasian,0
52,F,Greater than 45,Female,0,-1,2,1,0,0,0,African-American,0
23,F,Less than 25,Male,3,-1,34,1,1,1,0,African-American,0
26,M,25 - 45,Female,1,-1,1,1,0,0,0,African-American,0
22,F,Less than 25,Male,1,-1,20,1,0,0,1,Caucasian,1
42,F,25 - 45,Male,3,0,1,0,0,0,0,Caucasian,0
23,F,Less than 25,Male,6,-1,136,1,1,0,3,African-American,1
33,F,25 - 45,Male,4,-1,2,1,0,0,0,Other,1
28,F,25 - 45,Male,1,-1,2,1,0,0,0,African-American,0
50,F,Greater than 45,Male,1,-1,1,847,0,0,0,Caucasian,0
32,F,25 - 45,Male,1,-1,1,1,0,0,0,African-American,0
24,F,Less than 25,Male,3,-1,98,1,0,0,0,Hispanic,1
51,F,Greater than 45,Male,3,-1,1,1,0,0,0,African-American,0
19,M,Less than 25,Male,1,-1,1,1,0,0,0,Caucasian,1
32,F,25 - 45,Male,4,0,108,0,0,0,0,African-American,0
31,F,25 - 45,Female,1,-22,0,23,0,0,0,Caucasian,1
29,F,25 - 45,Female,1,7,180,146,0,0,0,African-American,0
43,M,25 - 45,Male,0,-1,1,1,0,0,0,Hispanic,0
26,F,25 - 45,Male,9,-1,11,1,0,0,0,African-American,1
27,F,25 - 45,Male,0,-1,28,1,0,0,0,Caucasian,1
52,F,Greater than 45,Male,1,-1,3,1,0,0,0,Caucasian,1
27,M,25 - 45,Male,1,-1,1,1123,0,0,0,Hispanic,0
57,M,Greater than 45,Female,1,-1,1,8,0,0,0,Hispanic,0
28,M,25 - 45,Male,3,-1,2,1,0,0,0,African-American,1
32,F,25 - 45,Male,3,-1,3,1,0,0,0,African-American,1
27,M,25 - 45,Male,5,0,0,12,0,0,0,African-American,1
45,M,Greater than 45,Male,0,-1,3,1,0,0,0,Hispanic,1
42,M,25 - 45,Female,0,0,0,0,0,0,0,Caucasian,0
33,F,25 - 45,Male,0,-1,1,1,0,0,0,African-American,1
28,M,25 - 45,Female,3,-1,45,1,1,0,0,Caucasian,0
53,M,Greater than 45,Female,0,-1,1,1,0,0,0,Caucasian,0
24,F,Less than 25,Male,0,-1,1,1,0,0,0,Caucasian,0
28,F,25 - 45,Male,1,-9,9,9,0,0,0,Hispanic,0
28,F,25 - 45,Male,1,-1,2,1,0,0,0,Hispanic,0
39,M,25 - 45,Male,6,-1,36,1,1,0,0,African-American,1
22,F,Less than 25,Male,1,0,0,1,0,0,0,African-American,1
46,F,Greater than 45,Male,2,0,9,0,0,0,0,African-American,1
25,M,25 - 45,Male,0,0,1,0,0,0,0,African-American,0
52,F,Greater than 45,Male,1,-5,4,4696,0,0,0,Caucasian,0
28,M,25 - 45,Male,4,-1,1,1,0,0,0,African-American,1
57,F,Greater than 45,Female,1,-4,2,4,0,0,0,Caucasian,1
49,F,Greater than 45,Male,3,-1,1,1,0,0,0,African-American,1
21,F,Less than 25,Male,2,-1,1,1,0,0,0,African-American,1
32,F,25 - 45,Male,19,-1,15,1,0,0,0,African-American,1
63,M,Greater than 45,Male,3,-1,220,2302,0,0,0,African-American,0
29,F,25 - 45,Male,2,0,2,1,0,0,0,Caucasian,0
46,M,Greater than 45,Male,0,0,1,0,0,0,0,African-American,0
28,M,25 - 45,Male,10,-1,1,1,0,0,0,African-American,1
27,F,25 - 45,Male,1,-3,3,3,0,0,0,African-American,0
69,M,Greater than 45,Female,0,0,0,1,0,0,0,Hispanic,0
47,M,Greater than 45,Male,0,-1,1,1,0,0,0,Hispanic,0
45,F,Greater than 45,Male,1,-1,128,1,0,0,0,Hispanic,0
33,M,25 - 45,Female,1,0,0,0,0,0,0,Caucasian,0
27,M,25 - 45,Female,0,0,1,0,0,0,0,Hispanic,1
32,F,25 - 45,Male,14,-1,2,1,0,0,0,African-American,1
