age,priors_count,juv_other_count,juv_fel_count,juv_misd_count,sex,race,two_year_recid
35,13,0,0,0,Male,African-American,1
33,0,0,0,0,Male,Other,0
21,0,0,0,0,Male,Other,1
43,20,0,1,0,Male,African-American,0
25,3,1,0,1,Male,African-American,1
48,25,0,1,0,Male,African-American,1
22,1,1,0,0,Male,African-American,1
52,9,0,1,0,Male,African-American,1
26,5,0,0,0,Male,Caucasian,1
67,4,0,0,0,Male,African-American,1
34,4,0,0,0,Male,African-American,0
56,4,0,0,0,Male,Caucasian,0
28,1,0,0,0,Male,African-American,1
29,2,0,0,0,Male,African-American,0
37,6,0,0,0,Male,African-American,1
43,3,0,0,0,Male,Other,0
51,0,0,0,0,Male,Caucasian,0
20,1,1,0,0,Male,African-American,1
26,4,0,0,0,Male,Caucasian,1
39,1,0,0,0,Female,Caucasian,1
21,1,1,0,0,Male,African-American,0
21,1,1,0,1,Male,African-American,1
24,3,0,0,2,Male,Caucasian,1
26,4,0,0,1,Male,African-American,1
48,1,0,0,0,Male,Caucasian,0
24,5,0,0,1,Male,African-American,1
26,0,0,0,0,Male,Caucasian,0
46,0,0,0,0,Male,Caucasian,0
24,7,1,0,1,Male,African-American,0
21,0,0,0,0,Female,Caucasian,0
24,1,0,0,0,Male,African-American,1
36,9,0,0,0,Male,African-American,0
30,5,0,0,0,Male,African-American,1
22,1,0,0,0,Female,Caucasian,0
25,0,0,0,0,Male,African-American,1
31,25,0,0,3,Male,African-American,1
24,0,0,0,0,Male,African-American,0
39,13,0,0,0,Male,African-American,1
46,0,0,0,0,Male,Other,0
30,4,0,0,0,Female,African-American,0
40,0,0,0,0,Male,Caucasian,0
52,0,0,0,0,Female,African-American,0
23,3,1,1,0,Male,African-American,0
26,1,0,0,0,Female,African-American,0
22,1,0,0,1,Male,Caucasian,1
42,3,0,0,0,Male,Caucasian,0
23,6,1,0,3,Male,African-American,1
33,4,0,0,0,Male,Other,1
28,1,0,0,0,Male,African-American,0
50,1,0,0,0,Male,Caucasian,0
32,1,0,0,0,Male,African-American,0
24,3,0,0,0,Male,Hispanic,1
51,3,0,0,0,Male,African-American,0
19,1,0,0,0,Male,Caucasian,1
32,4,0,0,0,Male,African-American,0
31,1,0,0,0,Female,Caucasian,1
29,1,0,0,0,Female,African-American,0
43,0,0,0,0,Male,Hispanic,0
26,9,0,0,0,Male,African-American,1
27,0,0,0,0,Male,Caucasian,1
52,1,0,0,0,Male,Caucasian,1
27,1,0,0,0,Male,Hispanic,0
57,1,0,0,0,Female,Hispanic,0
28,3,0,0,0,Male,African-American,1
32,3,0,0,0,Male,African-American,1
27,5,0,0,0,Male,African-American,1
45,0,0,0,0,Male,Hispanic,1
42,0,0,0,0,Female,Caucasian,0
33,0,0,0,0,Male,African-American,1
28,3,1,0,0,Female,Caucasian,0
53,0,0,0,0,Female,Caucasian,0
24,0,0,0,0,Male,Caucasian,0
28,1,0,0,0,Male,Hispanic,0
28,1,0,0,0,Male,Hispanic,0
39,6,1,0,0,Male,African-American,1
22,1,0,0,0,Male,African-American,1
46,2,0,0,0,Male,African-American,1
25,0,0,0,0,Male,African-American,0
52,1,0,0,0,Male,Caucasian,0
28,4,0,0,0,Male,African-American,1
57,1,0,0,0,Female,Caucasian,1
49,3,0,0,0,Male,African-American,1
21,2,0,0,0,Male,African-American,1
32,19,0,0,0,Male,African-American,1
63,3,0,0,0,Male,African-American,0
29,2,0,0,0,Male,Caucasian,0
46,0,0,0,0,Male,African-American,0
28,10,0,0,0,Male,African-American,1
27,1,0,0,0,Male,African-American,0
69,0,0,0,0,Female,Hispanic,0
47,0,0,0,0,Male,Hispanic,0
45,1,0,0,0,Male,Hispanic,0
33,1,0,0,0,Female,Caucasian,0
27,0,0,0,0,Female,Hispanic,1
32,14,0,0,0,Male,African-American,1
24,2,0,0,0,Male,African-American,0
26,5,0,0,0,Male,African-American,1
47,0,0,0,0,Male,Hispanic,0
25,1,0,0,0,Male,Caucasian,0
21,1,0,0,0,Male,African-American,0
25,2,0,0,0,Male,African-American,1
22,6,0,1,1,Male,African-American,1
26,0,0,0,0,Female,Caucasian,0
20,0,0,0,0,Male,Caucasian,0
30,1,0,0,0,Male,African-American,1
45,0,0,0,0,Male,African-American,1
33,7,0,0,0,Male,African-American,1
35,2,0,0,0,Male,Caucasian,0
41,5,0,0,0,Male,Caucasian,0
23,0,0,0,0,Male,Caucasian,0
21,0,0,0,1,Female,Caucasian,1
54,0,0,0,0,Male,African-American,0
27,10,0,0,0,Male,African-American,1
22,0,0,0,0,Male,Caucasian,0
21,0,0,0,0,Female,Hispanic,1
23,2,0,0,0,Male,African-American,1
30,1,0,0,0,Male,Hispanic,0
36,5,0,0,0,Male,African-American,1
29,10,1,0,0,Male,African-American,1
54,4,0,0,0,Male,African-American,1
22,2,0,0,0,Male,Caucasian,1
26,0,0,0,0,Male,African-American,1
20,0,0,0,0,Female,African-American,0
52,6,0,0,0,Male,African-American,1
29,0,0,0,0,Male,African-American,0
23,6,0,0,0,Female,African-American,0
35,1,0,0,0,Male,African-American,0
32,8,0,0,0,Male,Caucasian,1
21,1,0,0,0,Male,African-American,1
25,0,0,0,0,Male,Hispanic,0
30,4,0,0,0,Male,African-American,1
30,3,0,0,0,Female,African-American,0
23,2,0,0,0,Male,African-American,1
32,8,0,1,0,Male,Caucasian,0
29,6,0,0,0,Male,African-American,1
42,0,0,0,0,Male,Caucasian,0
21,0,1,0,0,Male,African-American,1
22,0,0,0,0,Female,African-American,0
45,2,0,0,0,Male,Hispanic,0
29,0,0,0,0,Male,African-American,0
30,6,0,0,0,Male,African-American,1
51,17,0,0,0,Male,African-American,0
45,20,0,0,0,Male,Hispanic,1
24,2,0,0,0,Male,Caucasian,0
23,2,0,0,0,Male,African-American,0
36,5,0,0,0,Male,African-American,0
69,0,0,0,0,Male,Hispanic,0
21,1,1,0,0,Male,Hispanic,1
59,1,0,0,0,Male,Hispanic,0
39,1,0,0,0,Male,African-American,0
29,2,0,0,0,Male,African-American,0
22,1,0,0,0,Male,Hispanic,1
44,6,0,0,0,Male,Caucasian,0
25,2,0,0,0,Male,African-American,0
31,0,0,0,0,Male,African-American,0
35,17,0,0,1,Male,African-American,1
27,11,0,0,0,Male,African-American,1
33,1,0,0,0,Male,African-American,0
28,6,0,0,0,Male,African-American,1
60,1,0,0,0,Male,Caucasian,0
53,0,0,0,0,Male,Hispanic,0
51,0,0,0,0,Male,Hispanic,1
54,0,0,0,0,Female,African-American,0
24,3,0,1,2,Male,Caucasian,0
55,1,0,0,0,Male,Hispanic,1
26,0,0,0,0,Male,Hispanic,0
75,5,0,0,0,Female,African-American,0
36,16,0,0,0,Male,African-American,1
34,0,0,0,0,Male,Other,1
25,5,0,0,0,Female,African-American,1
46,0,0,0,0,Male,Caucasian,0
27,1,0,0,0,Male,African-American,0
28,3,0,0,0,Male,African-American,1
42,13,1,1,0,Male,African-American,1
59,2,0,0,0,Male,African-American,0
39,1,0,0,0,Male,Caucasian,0
46,5,0,0,0,Male,Caucasian,0
25,1,0,0,0,Male,Other,0
55,2,0,0,0,Male,Caucasian,0
35,1,0,0,0,Male,African-American,1
43,0,0,0,0,Male,African-American,1
53,0,0,0,0,Female,Caucasian,0
21,0,0,0,0,Female,African-American,0
55,17,0,0,0,Male,African-American,1
27,1,0,0,0,Male,African-American,1
40,0,0,0,0,Male,African-American,0
37,0,0,0,0,Female,Caucasian,0
32,2,0,0,0,Male,Caucasian,1
32,2,0,0,0,Male,African-American,0
36,4,0,0,0,Male,African-American,1
22,0,0,0,0,Male,Hispanic,0
31,0,0,0,0,Female,African-American,0
26,4,0,0,0,Female,African-American,1
50,30,0,0,0,Female,Caucasian,1
47,4,0,0,0,Male,African-American,0
36,2,0,0,0,Male,African-American,0
38,0,0,0,0,Female,Caucasian,0
35,0,0,0,0,Male,Other,0
53,0,0,0,0,Male,Caucasian,0
53,2,0,0,0,Male,African-American,0
57,19,0,0,0,Male,African-American,0
22,5,0,0,0,Male,African-American,1
21,0,0,0,0,Male,African-American,1
26,0,0,0,0,Male,African-American,1
27,2,0,0,0,Male,African-American,0
49,4,0,0,0,Female,Caucasian,0
47,1,0,0,0,Male,Caucasian,1
30,8,0,0,0,Male,African-American,1
44,3,0,0,0,Male,Caucasian,0
34,1,0,0,0,Male,African-American,0
45,10,0,0,0,Male,African-American,1
38,0,0,0,0,Male,Hispanic,0
50,2,0,0,0,Male,Caucasian,0
29,1,0,0,0,Male,Caucasian,0
26,0,0,0,0,Male,Caucasian,0
22,1,0,0,0,Female,African-American,1
47,0,0,0,0,Male,Hispanic,0
49,0,0,0,0,Male,Caucasian,0
49,1,0,0,0,Male,African-American,1
59,2,0,0,0,Male,Caucasian,0
32,6,0,0,0,Male,Caucasian,0
24,1,2,0,0,Male,African-American,1
40,0,0,0,0,Male,Hispanic,0
32,0,0,0,0,Male,African-American,0
54,0,0,0,0,Female,Hispanic,0
27,9,1,0,0,Male,African-American,1
25,2,0,0,0,Male,Caucasian,0
20,0,0,0,0,Male,Caucasian,1
37,18,0,2,0,Male,African-American,0
30,5,0,0,0,Female,Caucasian,1
23,1,0,0,0,Male,African-American,1
20,0,0,0,0,Female,African-American,0
50,8,0,0,0,Male,Caucasian,0
50,7,0,0,0,Male,African-American,0
40,3,0,0,0,Male,Caucasian,0
24,2,0,0,0,Female,Caucasian,0
24,0,0,0,0,Male,Hispanic,1
23,3,0,0,0,Female,African-American,1
54,3,0,0,0,Male,Caucasian,1
25,4,2,0,0,Male,Caucasian,0
46,1,0,0,0,Male,Caucasian,0
25,1,0,0,0,Male,Other,0
22,0,0,0,0,Female,Caucasian,0
32,1,0,0,0,Female,Caucasian,0
25,0,0,0,0,Male,African-American,1
33,16,0,0,0,Male,African-American,1
33,4,0,0,0,Male,African-American,1
24,0,0,0,0,Male,African-American,0
33,12,1,0,0,Male,African-American,1
37,0,0,0,0,Male,Caucasian,0
40,0,0,0,0,Female,Caucasian,0
43,9,0,0,0,Male,African-American,1
35,5,0,0,0,Male,African-American,1
25,11,0,0,1,Male,African-American,1
61,1,0,0,0,Male,African-American,1
52,1,0,0,0,Female,African-American,0
39,1,0,0,0,Male,African-American,1
47,5,0,0,0,Male,African-American,0
52,6,0,0,0,Female,Caucasian,0
37,0,0,0,0,Male,Caucasian,0
24,0,0,0,0,Female,African-American,0
34,14,0,0,0,Female,African-American,0
20,0,0,0,0,Male,Other,1
25,1,0,0,0,Male,Caucasian,1
62,0,0,0,0,Female,Caucasian,0
23,0,0,0,0,Male,Caucasian,1
60,0,0,0,0,Female,Caucasian,0
35,0,0,0,0,Male,Caucasian,0
24,0,0,0,0,Female,African-American,0
30,0,0,0,0,Male,Caucasian,0
35,4,0,0,0,Male,Caucasian,1
28,0,0,0,0,Female,Caucasian,0
56,0,0,0,0,Male,African-American,0
23,2,0,0,0,Male,African-American,1
20,0,0,0,0,Male,Hispanic,1
23,1,0,0,1,Male,Caucasian,0
21,0,0,0,0,Male,African-American,1
35,2,0,0,0,Female,African-American,0
33,3,0,0,0,Male,Caucasian,0
21,0,0,0,0,Male,Hispanic,0
41,9,0,2,1,Male,African-American,0
24,0,0,0,0,Male,African-American,0
20,2,0,0,0,Male,Hispanic,1
28,9,0,0,0,Male,African-American,1
25,7,0,0,0,Male,Native American,0
49,3,0,0,0,Male,African-American,0
22,0,0,0,0,Female,Hispanic,0
21,0,0,0,0,Male,African-American,1
27,3,0,0,0,Female,African-American,1
50,4,0,0,0,Male,African-American,0
23,0,0,0,0,Female,African-American,0
34,0,0,0,0,Male,Caucasian,0
25,4,1,0,0,Male,African-American,1
33,2,0,0,0,Female,Caucasian,1
25,1,0,0,0,Male,Other,1
30,0,0,0,0,Male,Hispanic,0
42,0,0,0,0,Male,Native American,0
29,11,0,0,0,Female,Caucasian,1
32,6,0,0,0,Female,African-American,1
24,5,0,0,0,Male,Other,0
52,3,0,0,0,Male,African-American,0
26,3,0,0,0,Female,Caucasian,0
31,2,0,0,0,Male,Caucasian,1
38,0,0,0,0,Male,Hispanic,0
30,0,0,0,0,Female,Caucasian,0
20,0,0,0,0,Male,African-American,1
24,0,0,0,0,Male,Asian,0
31,0,0,0,0,Male,Caucasian,0
37,1,0,0,0,Female,Caucasian,0
43,0,0,0,0,Male,Hispanic,1
49,8,0,0,0,Male,Caucasian,1
33,1,0,0,0,Female,African-American,0
42,0,0,0,0,Male,African-American,0
44,0,0,0,0,Male,Caucasian,1
28,5,0,0,0,Male,African-American,1
32,4,0,0,0,Male,African-American,1
28,7,0,0,0,Male,African-American,1
38,0,0,0,0,Male,Caucasian,0
38,3,0,0,0,Male,African-American,0
34,0,0,0,0,Female,African-American,0
21,1,0,0,0,Male,Caucasian,1
36,1,0,0,0,Male,African-American,1
29,0,0,0,0,Male,African-American,1
34,3,1,0,0,Male,African-American,1
38,1,0,0,0,Male,African-American,0
36,0,0,0,0,Male,Caucasian,0
32,0,0,0,0,Male,Hispanic,0
23,0,0,0,0,Male,African-American,0
47,0,0,0,0,Male,Caucasian,0
20,0,0,0,0,Male,African-American,0
25,2,0,0,0,Female,African-American,1
35,0,0,0,0,Male,African-American,0
28,1,0,0,0,Female,Caucasian,0
24,2,0,0,0,Male,African-American,1
22,0,0,0,0,Male,African-American,0
20,8,1,0,8,Male,Other,1
40,0,0,0,0,Male,Hispanic,0
27,1,0,0,0,Male,Other,0
60,12,0,0,0,Male,African-American,0
33,6,0,0,0,Male,African-American,0
34,2,0,0,0,Male,African-American,1
24,4,0,0,0,Male,Caucasian,0
27,0,0,0,0,Male,African-American,1
29,4,1,1,1,Male,African-American,1
21,1,1,1,0,Male,Caucasian,1
32,0,0,0,0,Male,Hispanic,0
42,0,0,0,0,Female,Caucasian,1
32,1,0,0,0,Male,African-American,0
27,0,0,0,0,Male,Other,0
30,3,0,0,0,Male,Caucasian,0
22,1,0,0,0,Male,African-American,1
20,0,0,0,0,Male,Caucasian,1
57,0,0,0,0,Male,Caucasian,0
51,3,0,0,0,Male,Caucasian,1
21,0,0,0,0,Male,African-American,0
22,0,0,0,0,Male,African-American,0
35,4,0,0,0,Male,African-American,1
58,2,0,0,0,Male,Caucasian,0
32,0,0,0,0,Female,Caucasian,1
30,9,0,0,0,Male,Caucasian,1
20,0,0,0,0,Male,African-American,1
40,0,0,0,0,Male,Other,0
45,5,0,0,0,Female,Caucasian,0
31,4,0,0,0,Male,African-American,1
23,4,0,0,0,Male,Hispanic,0
26,0,0,0,0,Male,Hispanic,1
53,1,0,0,0,Female,Caucasian,0
44,0,0,0,0,Male,Caucasian,0
44,1,0,0,0,Female,Caucasian,0
21,0,0,0,0,Male,Caucasian,1
28,0,0,0,0,Male,African-American,0
28,2,0,0,0,Male,Caucasian,0
24,0,0,0,0,Male,African-American,1
28,0,0,0,0,Male,African-American,0
53,4,0,0,0,Male,Caucasian,0
47,1,0,0,0,Male,Hispanic,0
20,1,0,0,0,Male,African-American,0
21,0,0,0,0,Male,African-American,0
30,1,0,0,0,Male,Other,1
37,1,0,0,0,Male,Caucasian,1
60,1,0,0,0,Male,Hispanic,0
26,1,0,0,0,Male,Hispanic,1
30,0,0,0,0,Male,Caucasian,0
26,2,0,0,0,Male,Caucasian,1
26,5,0,0,0,Female,African-American,1
21,0,0,0,0,Male,Hispanic,0
39,1,0,0,0,Female,African-American,0
30,0,0,0,0,Male,Other,0
44,2,0,0,0,Male,African-American,0
45,0,0,0,0,Male,Caucasian,0
30,1,0,0,0,Male,African-American,0
38,2,0,0,0,Male,Asian,0
23,6,0,0,0,Male,Caucasian,1
46,0,0,0,0,Male,Asian,0
42,0,0,0,0,Male,African-American,0
54,4,0,0,0,Male,Caucasian,0
47,7,0,0,0,Male,African-American,1
26,0,0,0,0,Male,Caucasian,1
29,7,0,0,0,Male,Caucasian,1
51,7,0,0,0,Male,Caucasian,1
44,0,0,0,0,Male,African-American,0
49,12,0,0,0,Male,Caucasian,0
22,0,0,0,0,Male,African-American,1
32,4,0,0,0,Male,African-American,1
27,0,0,0,0,Male,African-American,0
30,0,0,0,0,Male,Caucasian,0
28,11,0,0,0,Male,Hispanic,0
45,0,0,0,0,Male,Other,0
51,5,0,0,0,Female,Caucasian,0
27,4,0,0,0,Male,African-American,1
32,0,0,0,0,Male,African-American,1
43,2,0,0,0,Male,African-American,0
37,2,0,0,0,Male,Caucasian,0
26,0,0,0,0,Male,African-American,1
26,0,0,0,0,Male,African-American,0
32,4,0,0,0,Male,Other,0
39,3,0,0,0,Male,Hispanic,0
58,4,0,0,0,Female,African-American,0
33,0,0,0,0,Male,Other,0
22,1,1,0,0,Female,Caucasian,0
21,2,1,2,0,Male,African-American,1
31,0,0,0,0,Male,Caucasian,1
43,2,0,0,0,Male,Caucasian,0
23,0,0,0,0,Male,African-American,0
25,0,0,0,0,Male,Caucasian,0
22,6,0,0,0,Male,African-American,0
30,6,0,0,0,Male,African-American,0
25,15,1,0,3,Male,African-American,1
20,0,1,0,0,Male,African-American,1
39,0,0,0,0,Male,Hispanic,0
33,1,0,0,0,Male,African-American,1
59,1,0,0,0,Male,African-American,0
21,1,2,0,0,Male,Hispanic,0
53,8,0,0,0,Male,African-American,1
34,2,0,0,0,Male,Caucasian,0
36,6,0,0,0,Male,Caucasian,0
23,0,0,0,0,Male,African-American,0
32,2,0,0,0,Male,African-American,0
32,11,0,0,0,Male,African-American,1
66,0,0,0,0,Male,Other,0
24,0,0,0,0,Female,Caucasian,0
30,7,0,0,0,Male,African-American,1
28,1,0,0,0,Male,African-American,0
43,4,0,0,0,Male,Caucasian,1
35,3,0,0,0,Male,African-American,0
19,2,0,3,0,Male,African-American,1
22,1,0,0,0,Male,African-American,1
29,0,0,0,0,Male,African-American,0
23,0,0,0,0,Female,African-American,0
33,0,0,0,0,Female,Caucasian,0
35,1,0,0,0,Male,African-American,0
53,0,0,0,0,Male,Caucasian,0
59,17,0,0,0,Male,Caucasian,1
48,0,0,0,0,Female,Caucasian,0
33,1,0,0,0,Female,African-American,0
44,0,0,0,0,Male,Caucasian,0
31,10,0,0,0,Male,Caucasian,1
28,2,1,0,0,Male,African-American,1
51,1,0,0,0,Male,Hispanic,0
23,0,0,0,0,Male,African-American,1
21,0,0,0,0,Male,Hispanic,0
26,0,0,0,0,Male,Caucasian,0
22,3,0,0,3,Male,African-American,0
29,0,0,0,0,Male,African-American,0
20,2,1,0,1,Male,African-American,1
44,0,0,0,0,Male,Caucasian,0
41,2,0,0,0,Male,African-American,0
28,4,1,0,0,Female,African-American,0
27,1,0,0,0,Male,Caucasian,1
31,7,0,0,0,Male,Caucasian,0
26,3,0,0,0,Male,African-American,1
20,0,2,0,0,Male,African-American,0
55,2,0,0,0,Male,Caucasian,1
36,0,0,0,0,Male,African-American,0
48,4,0,0,0,Male,Other,1
22,5,0,0,0,Male,Other,1
23,1,0,1,0,Male,African-American,0
34,19,1,0,2,Male,African-American,1
59,1,0,0,0,Female,Caucasian,0
37,0,0,0,0,Male,Caucasian,1
28,0,0,0,0,Female,Caucasian,1
31,0,0,0,0,Male,African-American,0
38,14,0,0,0,Female,African-American,1
33,0,0,0,0,Male,African-American,1
27,3,0,0,0,Male,African-American,1
25,2,0,0,0,Male,Caucasian,1
42,2,0,0,0,Female,African-American,0
22,3,0,0,0,Male,African-American,1
21,0,0,0,0,Male,Other,0
45,1,0,0,0,Male,Caucasian,1
21,1,0,0,0,Female,African-American,1
52,2,0,0,0,Male,Caucasian,0
29,0,0,0,0,Male,Caucasian,0
37,0,0,0,0,Female,African-American,0
34,0,1,0,0,Male,Caucasian,0
53,0,0,0,0,Male,African-American,1
30,8,0,0,0,Female,African-American,1
35,0,0,0,0,Male,Hispanic,0
28,1,0,0,0,Male,Caucasian,0
21,1,0,0,0,Male,African-American,0
22,1,0,0,0,Male,African-American,0
42,1,0,0,0,Male,Caucasian,1
26,3,0,0,0,Male,African-American,1
54,9,0,0,0,Male,African-American,0
39,1,0,0,0,Male,Other,1
30,20,0,2,0,Male,African-American,1
26,1,0,0,0,Female,African-American,1
41,0,0,0,0,Male,African-American,0
23,5,1,1,0,Male,Caucasian,1
43,1,0,0,0,Male,Caucasian,1
22,0,0,0,0,Male,African-American,1
27,6,0,0,0,Female,Caucasian,1
42,2,0,0,0,Female,African-American,0
25,8,0,0,0,Male,African-American,1
49,4,0,0,0,Male,African-American,0
52,1,0,0,0,Male,Caucasian,0
60,2,0,0,0,Female,Caucasian,0
23,0,0,0,0,Female,African-American,0
30,2,0,0,0,Male,African-American,0
48,9,0,0,0,Male,African-American,1
32,2,0,0,0,Male,African-American,1
28,3,1,0,0,Male,Hispanic,1
24,5,0,0,0,Male,African-American,1
22,3,0,0,0,Male,African-American,1
44,2,0,0,0,Male,African-American,0
32,3,0,0,0,Male,Caucasian,0
27,1,0,0,0,Female,African-American,0
52,15,0,0,0,Male,African-American,1
61,3,0,0,0,Male,Caucasian,1
69,3,0,0,0,Male,African-American,0
51,2,0,0,0,Male,Other,0
21,1,0,0,0,Female,Caucasian,0
31,2,0,1,0,Male,Caucasian,1
19,3,0,0,2,Male,African-American,1
24,12,0,0,5,Male,African-American,1
24,3,0,0,0,Male,Caucasian,1
57,3,0,0,0,Male,Hispanic,0
30,6,0,0,0,Male,Caucasian,0
43,4,0,0,0,Male,African-American,1
24,4,1,0,0,Male,African-American,0
30,7,0,0,0,Female,Caucasian,0
25,5,0,0,0,Male,African-American,1
56,1,0,0,0,Female,Caucasian,0
21,1,0,0,0,Male,African-American,0
31,6,0,3,0,Male,African-American,1
23,1,0,0,0,Female,African-American,0
30,15,2,1,0,Male,African-American,1
42,1,0,0,0,Male,Other,0
64,0,0,0,0,Male,Caucasian,0
21,0,0,0,0,Female,Caucasian,1
36,5,0,0,0,Male,African-American,0
50,1,0,0,0,Female,African-American,0
23,0,0,0,0,Male,African-American,1
28,2,0,0,0,Male,Native American,0
25,5,0,0,0,Female,Caucasian,0
54,14,0,0,0,Male,Caucasian,1
37,6,0,0,0,Male,Other,0
25,5,1,0,0,Male,Caucasian,1
63,0,0,0,0,Male,Caucasian,1
35,2,0,0,0,Male,African-American,0
26,0,0,0,0,Male,Hispanic,1
25,8,0,0,0,Male,African-American,1
33,0,0,0,0,Male,Caucasian,0
29,7,0,0,0,Male,African-American,0
27,2,0,0,0,Male,Hispanic,0
37,12,1,1,0,Male,African-American,1
20,3,1,0,2,Female,Caucasian,1
32,1,0,0,0,Male,African-American,1
72,1,0,0,0,Male,Caucasian,0
38,0,0,0,0,Male,Caucasian,0
40,0,0,0,0,Male,Caucasian,0
23,0,0,0,0,Male,Caucasian,0
21,5,0,0,0,Male,Caucasian,1
27,4,0,0,0,Male,Caucasian,1
55,13,0,0,0,Male,Caucasian,1
41,0,0,0,0,Female,Caucasian,0
56,1,0,0,0,Male,Caucasian,0
55,11,0,0,0,Male,Caucasian,0
23,0,0,0,0,Female,Hispanic,1
28,3,0,0,0,Male,African-American,0
31,2,0,0,0,Male,Other,1
53,0,0,0,0,Male,Caucasian,0
27,6,0,0,0,Male,African-American,1
22,0,0,0,0,Male,Caucasian,1
22,0,1,0,0,Female,African-American,1
33,7,0,0,0,Male,African-American,1
34,15,0,0,0,Male,African-American,0
22,0,0,0,0,Male,Hispanic,1
32,12,0,0,0,Male,African-American,0
47,14,1,4,0,Male,African-American,1
24,0,0,0,0,Male,Asian,0
25,14,4,0,4,Male,African-American,1
56,0,0,0,0,Male,Caucasian,0
36,1,0,0,0,Male,Hispanic,1
28,4,0,0,0,Male,African-American,1
20,2,0,2,0,Male,African-American,1
59,0,0,0,0,Male,Hispanic,0
29,11,0,0,0,Female,African-American,0
72,3,0,0,0,Male,Caucasian,0
24,2,0,0,0,Female,African-American,1
45,3,0,0,0,Male,African-American,0
30,7,0,0,0,Male,African-American,1
45,0,0,0,0,Male,African-American,0
47,0,0,0,0,Male,Caucasian,0
24,0,0,0,0,Male,African-American,1
20,0,0,0,0,Male,African-American,1
51,6,0,0,0,Male,Caucasian,1
49,2,0,0,0,Female,Caucasian,1
41,5,0,0,0,Male,Caucasian,0
49,1,0,0,0,Male,Caucasian,0
26,0,0,0,0,Male,Hispanic,0
28,0,0,0,0,Female,African-American,0
33,2,0,0,0,Male,Caucasian,0
46,0,0,0,0,Male,African-American,0
21,0,0,0,0,Male,African-American,0
26,14,3,0,1,Male,African-American,1
48,1,0,0,0,Male,Hispanic,1
58,24,0,0,0,Male,African-American,1
29,0,0,0,0,Male,Other,0
20,2,3,0,0,Female,African-American,1
28,0,0,0,0,Male,African-American,1
21,0,0,0,0,Male,Caucasian,1
26,0,0,0,0,Male,Other,0
34,3,0,0,0,Male,African-American,0
32,15,0,2,0,Male,African-American,1
38,10,1,0,0,Male,African-American,1
22,0,0,0,0,Male,African-American,0
42,2,0,0,0,Male,Caucasian,1
57,0,0,0,0,Female,Caucasian,0
56,1,0,0,0,Female,Caucasian,0
32,2,0,0,0,Male,Hispanic,1
30,11,2,0,2,Male,African-American,0
29,2,0,0,0,Male,African-American,0
46,15,1,0,0,Male,African-American,1
24,0,0,0,0,Female,African-American,0
70,1,0,0,0,Female,African-American,0
21,0,0,0,0,Male,Hispanic,1
45,1,0,0,0,Female,Caucasian,0
33,2,0,0,0,Female,Hispanic,0
39,6,0,0,1,Female,African-American,0
25,6,0,0,1,Male,Caucasian,0
48,1,0,0,0,Male,Hispanic,0
46,0,0,0,0,Male,Caucasian,0
28,0,0,0,0,Male,Caucasian,1
27,1,0,0,0,Male,African-American,0
43,11,0,0,0,Male,Caucasian,1
30,9,0,0,0,Male,African-American,1
29,1,0,0,0,Male,Caucasian,0
54,8,0,0,0,Male,African-American,1
20,0,0,0,0,Female,Caucasian,0
29,0,0,0,0,Male,African-American,0
67,0,0,0,0,Male,Asian,0
25,0,0,0,0,Male,Other,0
24,8,1,0,2,Male,African-American,1
29,3,0,0,0,Male,Other,0
45,2,0,0,0,Male,African-American,0
31,5,0,0,0,Male,African-American,1
23,0,0,0,0,Male,Caucasian,1
21,0,0,0,0,Male,African-American,1
61,0,0,0,0,Male,Caucasian,0
51,5,0,0,0,Female,Caucasian,1
32,1,0,0,0,Male,Other,0
43,9,0,0,0,Male,Caucasian,0
32,0,0,0,0,Male,Other,0
36,0,0,0,0,Male,African-American,0
58,3,0,0,0,Male,Caucasian,1
57,12,0,0,0,Male,African-American,0
37,2,0,0,0,Male,African-American,0
44,6,0,0,0,Male,African-American,0
45,8,0,0,0,Male,African-American,1
48,1,0,0,0,Male,Other,0
26,13,1,0,1,Male,African-American,1
34,9,0,1,0,Male,Caucasian,1
25,0,0,0,0,Male,African-American,0
31,8,0,0,0,Male,African-American,1
43,1,0,0,0,Male,African-American,0
30,0,0,0,0,Male,African-American,0
50,0,0,0,0,Male,Caucasian,0
31,2,0,0,0,Female,African-American,0
33,7,0,0,0,Female,Caucasian,0
32,1,0,0,0,Male,African-American,1
46,0,0,0,0,Female,Caucasian,1
22,0,0,0,0,Male,Hispanic,0
37,8,0,0,0,Male,African-American,1
32,6,0,0,0,Female,Caucasian,1
23,2,0,0,0,Female,African-American,1
21,0,0,0,0,Male,Caucasian,0
52,2,0,0,0,Male,Other,0
49,2,0,0,0,Male,Caucasian,0
55,3,0,0,0,Male,Caucasian,1
22,0,0,0,0,Male,African-American,0
45,0,0,0,0,Male,Hispanic,0
31,7,0,0,0,Female,African-American,1
22,0,1,0,0,Male,Caucasian,1
28,5,0,0,0,Male,African-American,0
21,1,0,0,0,Male,African-American,1
37,2,1,0,0,Male,Hispanic,0
30,21,0,0,2,Male,African-American,1
22,13,1,0,0,Male,African-American,1
35,23,0,0,1,Male,African-American,1
28,11,0,2,1,Male,African-American,0
24,1,0,0,0,Male,African-American,0
32,24,0,1,3,Male,African-American,1
24,1,0,0,0,Female,African-American,0
57,19,0,0,0,Male,African-American,0
